stop,day,time_slot,total,corridor,percentage
Valasaravakkam,Sun,13:00-13:30,27,Broadway,0.5670173887795801
Iyyappanthangal,Thu,09:30-10:00,95,Vadapalani,0.5942431270446177
Iyyappanthangal,Thu,09:30-10:00,95,Thiruvanmiyur,0.24240115715511723
Iyyappanthangal,Thu,09:30-10:00,95,Broadway,0.1633557158002652
Porur,Mon,09:00-09:30,57,Vadapalani,0.5831849949259804
Porur,Mon,09:00-09:30,57,Thiruvanmiyur,0.2981173207368246
Porur,Mon,09:00-09:30,57,Broadway,0.11869768433719487
Ramapuram,Tue,19:00-19:30,66,Thiruvanmiyur,1.0
Porur,Sun,15:30-16:00,79,Vadapalani,0.2730117473845678
Porur,Sun,15:30-16:00,79,Thiruvanmiyur,0.4491524889695407
Porur,Sun,15:30-16:00,79,Broadway,0.27783576364589174
Ramapuram,Fri,10:30-11:00,116,Thiruvanmiyur,1.0
Valasaravakkam,Wed,14:30-15:00,89,Vadapalani,0.35942871710350355
Valasaravakkam,Wed,14:30-15:00,89,Broadway,0.6405712828964963
Valasaravakkam,Fri,13:00-13:30,55,Vadapalani,0.5185457371517979
Valasaravakkam,Fri,13:00-13:30,55,Broadway,0.48145426284820214
Porur,Mon,11:30-12:00,41,Vadapalani,0.38440512426553836
Porur,Mon,11:30-12:00,41,Thiruvanmiyur,0.306096446739292
Porur,Mon,11:30-12:00,41,Broadway,0.30949842899516966
Porur,Thu,19:30-20:00,90,Vadapalani,0.20828290787959639
Porur,Thu,19:30-20:00,90,Thiruvanmiyur,0.47735605866437214
Porur,Thu,19:30-20:00,90,Broadway,0.3143610334560315
Porur,Mon,06:00-06:30,62,Vadapalani,0.591087653996436
Porur,Mon,06:00-06:30,62,Thiruvanmiyur,0.2836411347749435
Porur,Mon,06:00-06:30,62,Broadway,0.12527121122862053
Porur,Wed,14:30-15:00,75,Vadapalani,0.33599680164006646
Porur,Wed,14:30-15:00,75,Thiruvanmiyur,0.4495126826670577
Porur,Wed,14:30-15:00,75,Broadway,0.21449051569287586
Valasaravakkam,Thu,20:00-20:30,101,Vadapalani,0.34480048403074
Valasaravakkam,Thu,20:00-20:30,101,Broadway,0.6551995159692601
Iyyappanthangal,Thu,17:30-18:00,62,Vadapalani,0.26035129629542425
Iyyappanthangal,Thu,17:30-18:00,62,Thiruvanmiyur,0.5083333598955182
Iyyappanthangal,Thu,17:30-18:00,62,Broadway,0.23131534380905758
Porur,Sat,11:00-11:30,28,Vadapalani,0.3342794566227674
Porur,Sat,11:00-11:30,28,Thiruvanmiyur,0.38702980815204363
Porur,Sat,11:00-11:30,28,Broadway,0.27869073522518895
Ramapuram,Sat,19:00-19:30,69,Thiruvanmiyur,1.0
Iyyappanthangal,Sat,19:30-20:00,35,Vadapalani,0.28189088372500165
Iyyappanthangal,Sat,19:30-20:00,35,Thiruvanmiyur,0.5159471552213067
Iyyappanthangal,Sat,19:30-20:00,35,Broadway,0.20216196105369158
Valasaravakkam,Tue,09:00-09:30,50,Vadapalani,0.7783825288939848
Valasaravakkam,Tue,09:00-09:30,50,Broadway,0.2216174711060152
Valasaravakkam,Mon,06:00-06:30,35,Vadapalani,0.71261122281479
Valasaravakkam,Mon,06:00-06:30,35,Broadway,0.28738877718521005
Iyyappanthangal,Fri,21:30-22:00,114,Vadapalani,0.26320761887526073
Iyyappanthangal,Fri,21:30-22:00,114,Thiruvanmiyur,0.4764629377365814
Iyyappanthangal,Fri,21:30-22:00,114,Broadway,0.2603294433881579
Valasaravakkam,Sun,11:00-11:30,99,Vadapalani,0.39731525588403654
Valasaravakkam,Sun,11:00-11:30,99,Broadway,0.6026847441159635
Ramapuram,Sun,20:30-21:00,56,Thiruvanmiyur,1.0
Iyyappanthangal,Thu,16:00-16:30,48,Vadapalani,0.2516996300297498
Iyyappanthangal,Thu,16:00-16:30,48,Thiruvanmiyur,0.4683850475888229
Iyyappanthangal,Thu,16:00-16:30,48,Broadway,0.2799153223814274
Porur,Fri,13:00-13:30,29,Vadapalani,0.29098606202290694
Porur,Fri,13:00-13:30,29,Thiruvanmiyur,0.3692731228192691
Porur,Fri,13:00-13:30,29,Broadway,0.339740815157824
Iyyappanthangal,Fri,21:30-22:00,88,Vadapalani,0.2290166583729814
Iyyappanthangal,Fri,21:30-22:00,88,Thiruvanmiyur,0.4971230798951296
Iyyappanthangal,Fri,21:30-22:00,88,Broadway,0.27386026173188904
Porur,Sun,06:00-06:30,108,Vadapalani,0.648603935573404
Porur,Sun,06:00-06:30,108,Thiruvanmiyur,0.24024402054576904
Porur,Sun,06:00-06:30,108,Broadway,0.11115204388082696
Ramapuram,Wed,17:30-18:00,104,Thiruvanmiyur,1.0
Ramapuram,Fri,21:30-22:00,109,Thiruvanmiyur,1.0
Valasaravakkam,Mon,11:30-12:00,65,Vadapalani,0.31696307918130345
Valasaravakkam,Mon,11:30-12:00,65,Broadway,0.6830369208186966
Porur,Fri,08:30-09:00,34,Vadapalani,0.6728253791922787
Porur,Fri,08:30-09:00,34,Thiruvanmiyur,0.15756588016861175
Porur,Fri,08:30-09:00,34,Broadway,0.1696087406391095
Ramapuram,Thu,17:00-17:30,76,Thiruvanmiyur,1.0
Ramapuram,Wed,20:30-21:00,28,Thiruvanmiyur,1.0
Valasaravakkam,Sun,08:00-08:30,59,Vadapalani,0.6667082660891562
Valasaravakkam,Sun,08:00-08:30,59,Broadway,0.3332917339108439
Porur,Tue,21:00-21:30,49,Vadapalani,0.24949121264018445
Porur,Tue,21:00-21:30,49,Thiruvanmiyur,0.5120790318662616
Porur,Tue,21:00-21:30,49,Broadway,0.23842975549355397
Porur,Fri,13:30-14:00,42,Vadapalani,0.32327348229619357
Porur,Fri,13:30-14:00,42,Thiruvanmiyur,0.33088491101438744
Porur,Fri,13:30-14:00,42,Broadway,0.3458416066894191
Iyyappanthangal,Wed,16:00-16:30,59,Vadapalani,0.21721235592039384
Iyyappanthangal,Wed,16:00-16:30,59,Thiruvanmiyur,0.5065849009296656
Iyyappanthangal,Wed,16:00-16:30,59,Broadway,0.27620274314994053
Porur,Sun,11:00-11:30,69,Vadapalani,0.3222438497316022
Porur,Sun,11:00-11:30,69,Thiruvanmiyur,0.4195847216746899
Porur,Sun,11:00-11:30,69,Broadway,0.2581714285937078
Iyyappanthangal,Tue,19:00-19:30,106,Vadapalani,0.21966989357808034
Iyyappanthangal,Tue,19:00-19:30,106,Thiruvanmiyur,0.5165346729333037
Iyyappanthangal,Tue,19:00-19:30,106,Broadway,0.26379543348861595
Valasaravakkam,Thu,09:00-09:30,48,Vadapalani,0.6597345457611116
Valasaravakkam,Thu,09:00-09:30,48,Broadway,0.3402654542388885
Valasaravakkam,Sun,12:00-12:30,98,Vadapalani,0.45989468233679903
Valasaravakkam,Sun,12:00-12:30,98,Broadway,0.540105317663201
Ramapuram,Mon,07:30-08:00,51,Thiruvanmiyur,1.0
Ramapuram,Thu,15:30-16:00,54,Thiruvanmiyur,1.0
Iyyappanthangal,Sat,10:30-11:00,41,Vadapalani,0.30340394330233755
Iyyappanthangal,Sat,10:30-11:00,41,Thiruvanmiyur,0.3462855530462406
Iyyappanthangal,Sat,10:30-11:00,41,Broadway,0.35031050365142175
Iyyappanthangal,Wed,12:30-13:00,62,Vadapalani,0.28882771933392387
Iyyappanthangal,Wed,12:30-13:00,62,Thiruvanmiyur,0.3978328596428186
Iyyappanthangal,Wed,12:30-13:00,62,Broadway,0.3133394210232575
Ramapuram,Sat,11:00-11:30,29,Thiruvanmiyur,1.0
Ramapuram,Sat,08:30-09:00,54,Thiruvanmiyur,1.0
Porur,Sat,16:00-16:30,105,Vadapalani,0.21538333852492508
Porur,Sat,16:00-16:30,105,Thiruvanmiyur,0.4873319219273193
Porur,Sat,16:00-16:30,105,Broadway,0.2972847395477555
Ramapuram,Tue,12:30-13:00,21,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,13:30-14:00,72,Vadapalani,0.2583068364597806
Iyyappanthangal,Sun,13:30-14:00,72,Thiruvanmiyur,0.44028109874189764
Iyyappanthangal,Sun,13:30-14:00,72,Broadway,0.3014120647983218
Porur,Wed,16:30-17:00,66,Vadapalani,0.31467840879011966
Porur,Wed,16:30-17:00,66,Thiruvanmiyur,0.4222651880106423
Porur,Wed,16:30-17:00,66,Broadway,0.2630564031992381
Iyyappanthangal,Wed,10:30-11:00,42,Vadapalani,0.28751648416117215
Iyyappanthangal,Wed,10:30-11:00,42,Thiruvanmiyur,0.3893503373700157
Iyyappanthangal,Wed,10:30-11:00,42,Broadway,0.3231331784688124
Ramapuram,Fri,15:30-16:00,106,Thiruvanmiyur,1.0
Valasaravakkam,Tue,19:00-19:30,41,Vadapalani,0.3282652360083748
Valasaravakkam,Tue,19:00-19:30,41,Broadway,0.6717347639916251
Valasaravakkam,Thu,12:30-13:00,88,Vadapalani,0.46493722906551277
Valasaravakkam,Thu,12:30-13:00,88,Broadway,0.5350627709344873
Iyyappanthangal,Sun,14:00-14:30,27,Vadapalani,0.3090229081913742
Iyyappanthangal,Sun,14:00-14:30,27,Thiruvanmiyur,0.35410663591477226
Iyyappanthangal,Sun,14:00-14:30,27,Broadway,0.33687045589385367
Ramapuram,Fri,20:00-20:30,33,Thiruvanmiyur,1.0
Porur,Mon,20:30-21:00,92,Vadapalani,0.20814455457620715
Porur,Mon,20:30-21:00,92,Thiruvanmiyur,0.5389161563733734
Porur,Mon,20:30-21:00,92,Broadway,0.25293928905041957
Porur,Sat,08:00-08:30,59,Vadapalani,0.6090153870745112
Porur,Sat,08:00-08:30,59,Thiruvanmiyur,0.22737278033139932
Porur,Sat,08:00-08:30,59,Broadway,0.16361183259408946
Porur,Sun,14:30-15:00,97,Vadapalani,0.26276695975964254
Porur,Sun,14:30-15:00,97,Thiruvanmiyur,0.3995216417848241
Porur,Sun,14:30-15:00,97,Broadway,0.33771139845553344
Porur,Tue,08:00-08:30,112,Vadapalani,0.5508065244900785
Porur,Tue,08:00-08:30,112,Thiruvanmiyur,0.2701146336610318
Porur,Tue,08:00-08:30,112,Broadway,0.17907884184888959
Iyyappanthangal,Thu,12:00-12:30,113,Vadapalani,0.2889726499695102
Iyyappanthangal,Thu,12:00-12:30,113,Thiruvanmiyur,0.4449805825397933
Iyyappanthangal,Thu,12:00-12:30,113,Broadway,0.2660467674906965
Iyyappanthangal,Sun,21:30-22:00,57,Vadapalani,0.27614960678241374
Iyyappanthangal,Sun,21:30-22:00,57,Thiruvanmiyur,0.525450321636773
Iyyappanthangal,Sun,21:30-22:00,57,Broadway,0.19840007158081321
Valasaravakkam,Thu,18:00-18:30,110,Vadapalani,0.3191502185584063
Valasaravakkam,Thu,18:00-18:30,110,Broadway,0.6808497814415936
Ramapuram,Sun,13:30-14:00,72,Thiruvanmiyur,1.0
Porur,Mon,08:30-09:00,106,Vadapalani,0.5345401113700229
Porur,Mon,08:30-09:00,106,Thiruvanmiyur,0.2719465185718404
Porur,Mon,08:30-09:00,106,Broadway,0.1935133700581368
Porur,Thu,18:30-19:00,104,Vadapalani,0.18942115694946013
Porur,Thu,18:30-19:00,104,Thiruvanmiyur,0.585680420523589
Porur,Thu,18:30-19:00,104,Broadway,0.22489842252695094
Porur,Wed,17:00-17:30,58,Vadapalani,0.3249354594083224
Porur,Wed,17:00-17:30,58,Thiruvanmiyur,0.4562403788047516
Porur,Wed,17:00-17:30,58,Broadway,0.21882416178692593
Ramapuram,Sun,06:30-07:00,83,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,15:00-15:30,119,Vadapalani,0.28608163100814715
Iyyappanthangal,Wed,15:00-15:30,119,Thiruvanmiyur,0.409386559628521
Iyyappanthangal,Wed,15:00-15:30,119,Broadway,0.304531809363332
Valasaravakkam,Wed,16:30-17:00,54,Vadapalani,0.29758214849769815
Valasaravakkam,Wed,16:30-17:00,54,Broadway,0.7024178515023018
Ramapuram,Mon,10:00-10:30,48,Thiruvanmiyur,1.0
Porur,Sun,11:30-12:00,54,Vadapalani,0.22417523377361337
Porur,Sun,11:30-12:00,54,Thiruvanmiyur,0.4765690835888284
Porur,Sun,11:30-12:00,54,Broadway,0.2992556826375583
Ramapuram,Sun,15:00-15:30,30,Thiruvanmiyur,1.0
Porur,Tue,21:00-21:30,72,Vadapalani,0.1474022726040992
Porur,Tue,21:00-21:30,72,Thiruvanmiyur,0.5872073749462441
Porur,Tue,21:00-21:30,72,Broadway,0.2653903524496568
Ramapuram,Thu,14:00-14:30,48,Thiruvanmiyur,1.0
Valasaravakkam,Tue,17:00-17:30,95,Vadapalani,0.25465130238630795
Valasaravakkam,Tue,17:00-17:30,95,Broadway,0.7453486976136922
Ramapuram,Sun,16:00-16:30,35,Thiruvanmiyur,1.0
Ramapuram,Mon,08:30-09:00,45,Thiruvanmiyur,1.0
Porur,Sat,21:00-21:30,33,Vadapalani,0.24520230633506473
Porur,Sat,21:00-21:30,33,Thiruvanmiyur,0.458918337716711
Porur,Sat,21:00-21:30,33,Broadway,0.2958793559482244
Porur,Sat,09:00-09:30,35,Vadapalani,0.6893351804231386
Porur,Sat,09:00-09:30,35,Thiruvanmiyur,0.2482962692238248
Porur,Sat,09:00-09:30,35,Broadway,0.06236855035303664
Iyyappanthangal,Wed,12:30-13:00,118,Vadapalani,0.2995664700684761
Iyyappanthangal,Wed,12:30-13:00,118,Thiruvanmiyur,0.3952423804906894
Iyyappanthangal,Wed,12:30-13:00,118,Broadway,0.3051911494408346
Porur,Fri,09:30-10:00,110,Vadapalani,0.5540256357000597
Porur,Fri,09:30-10:00,110,Thiruvanmiyur,0.2625495263401805
Porur,Fri,09:30-10:00,110,Broadway,0.1834248379597599
Ramapuram,Fri,06:00-06:30,31,Thiruvanmiyur,1.0
Valasaravakkam,Wed,11:30-12:00,41,Vadapalani,0.45058240366090324
Valasaravakkam,Wed,11:30-12:00,41,Broadway,0.5494175963390967
Porur,Wed,18:30-19:00,66,Vadapalani,0.23227183163654527
Porur,Wed,18:30-19:00,66,Thiruvanmiyur,0.5801194128226368
Porur,Wed,18:30-19:00,66,Broadway,0.18760875554081793
Porur,Sun,09:00-09:30,102,Vadapalani,0.5949551357856367
Porur,Sun,09:00-09:30,102,Thiruvanmiyur,0.23798410808458811
Porur,Sun,09:00-09:30,102,Broadway,0.16706075612977522
Iyyappanthangal,Sun,17:00-17:30,99,Vadapalani,0.26490349967921906
Iyyappanthangal,Sun,17:00-17:30,99,Thiruvanmiyur,0.4314516877367516
Iyyappanthangal,Sun,17:00-17:30,99,Broadway,0.3036448125840293
Ramapuram,Thu,20:00-20:30,32,Thiruvanmiyur,1.0
Iyyappanthangal,Thu,21:30-22:00,36,Vadapalani,0.2937996589694122
Iyyappanthangal,Thu,21:30-22:00,36,Thiruvanmiyur,0.5962100452827634
Iyyappanthangal,Thu,21:30-22:00,36,Broadway,0.10999029574782451
Iyyappanthangal,Thu,06:30-07:00,49,Vadapalani,0.5337434918761926
Iyyappanthangal,Thu,06:30-07:00,49,Thiruvanmiyur,0.3318692598954949
Iyyappanthangal,Thu,06:30-07:00,49,Broadway,0.13438724822831238
Iyyappanthangal,Mon,14:00-14:30,95,Vadapalani,0.3320219264046051
Iyyappanthangal,Mon,14:00-14:30,95,Thiruvanmiyur,0.3900695220485433
Iyyappanthangal,Mon,14:00-14:30,95,Broadway,0.2779085515468516
Valasaravakkam,Wed,09:30-10:00,53,Vadapalani,0.7162152216503695
Valasaravakkam,Wed,09:30-10:00,53,Broadway,0.28378477834963045
Porur,Sat,13:30-14:00,36,Vadapalani,0.2548732159703584
Porur,Sat,13:30-14:00,36,Thiruvanmiyur,0.4415343417584006
Porur,Sat,13:30-14:00,36,Broadway,0.303592442271241
Iyyappanthangal,Fri,21:00-21:30,104,Vadapalani,0.2529814814990566
Iyyappanthangal,Fri,21:00-21:30,104,Thiruvanmiyur,0.44158577684034306
Iyyappanthangal,Fri,21:00-21:30,104,Broadway,0.3054327416606004
Valasaravakkam,Sun,12:30-13:00,65,Vadapalani,0.44442890360716303
Valasaravakkam,Sun,12:30-13:00,65,Broadway,0.555571096392837
Valasaravakkam,Sun,07:00-07:30,113,Vadapalani,0.7585425599281281
Valasaravakkam,Sun,07:00-07:30,113,Broadway,0.2414574400718719
Valasaravakkam,Fri,14:30-15:00,92,Vadapalani,0.4118031682175912
Valasaravakkam,Fri,14:30-15:00,92,Broadway,0.5881968317824087
Porur,Tue,16:30-17:00,46,Vadapalani,0.22362504429583574
Porur,Tue,16:30-17:00,46,Thiruvanmiyur,0.5518597573805327
Porur,Tue,16:30-17:00,46,Broadway,0.2245151983236315
Valasaravakkam,Sun,07:00-07:30,41,Vadapalani,0.6677649217558369
Valasaravakkam,Sun,07:00-07:30,41,Broadway,0.3322350782441631
Iyyappanthangal,Fri,19:30-20:00,30,Vadapalani,0.21024500670211863
Iyyappanthangal,Fri,19:30-20:00,30,Thiruvanmiyur,0.4956872663361472
Iyyappanthangal,Fri,19:30-20:00,30,Broadway,0.2940677269617342
Ramapuram,Thu,13:30-14:00,83,Thiruvanmiyur,1.0
Ramapuram,Wed,12:30-13:00,25,Thiruvanmiyur,1.0
Valasaravakkam,Wed,20:00-20:30,39,Vadapalani,0.2414413209348516
Valasaravakkam,Wed,20:00-20:30,39,Broadway,0.7585586790651484
Ramapuram,Mon,12:00-12:30,102,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,19:30-20:00,48,Vadapalani,0.13050759828375533
Iyyappanthangal,Fri,19:30-20:00,48,Thiruvanmiyur,0.6002981972989221
Iyyappanthangal,Fri,19:30-20:00,48,Broadway,0.26919420441732256
Porur,Thu,16:00-16:30,103,Vadapalani,0.2319040570285456
Porur,Thu,16:00-16:30,103,Thiruvanmiyur,0.48736338860819944
Porur,Thu,16:00-16:30,103,Broadway,0.280732554363255
Iyyappanthangal,Thu,12:30-13:00,110,Vadapalani,0.2643228535053085
Iyyappanthangal,Thu,12:30-13:00,110,Thiruvanmiyur,0.3797816788164527
Iyyappanthangal,Thu,12:30-13:00,110,Broadway,0.35589546767823893
Porur,Fri,06:30-07:00,120,Vadapalani,0.6349762653145593
Porur,Fri,06:30-07:00,120,Thiruvanmiyur,0.19266539173469924
Porur,Fri,06:30-07:00,120,Broadway,0.17235834295074148
Porur,Thu,07:00-07:30,23,Vadapalani,0.55069001311325
Porur,Thu,07:00-07:30,23,Thiruvanmiyur,0.27944330852282195
Porur,Thu,07:00-07:30,23,Broadway,0.16986667836392802
Iyyappanthangal,Sat,12:00-12:30,116,Vadapalani,0.3891296570669745
Iyyappanthangal,Sat,12:00-12:30,116,Thiruvanmiyur,0.37745156563026055
Iyyappanthangal,Sat,12:00-12:30,116,Broadway,0.2334187773027648
Ramapuram,Fri,16:00-16:30,71,Thiruvanmiyur,1.0
Ramapuram,Tue,16:00-16:30,82,Thiruvanmiyur,1.0
Valasaravakkam,Mon,11:00-11:30,38,Vadapalani,0.47463869235717293
Valasaravakkam,Mon,11:00-11:30,38,Broadway,0.525361307642827
Ramapuram,Sat,19:30-20:00,82,Thiruvanmiyur,1.0
Iyyappanthangal,Tue,08:30-09:00,64,Vadapalani,0.6068057509782392
Iyyappanthangal,Tue,08:30-09:00,64,Thiruvanmiyur,0.25835103011987426
Iyyappanthangal,Tue,08:30-09:00,64,Broadway,0.13484321890188647
Ramapuram,Sat,13:00-13:30,98,Thiruvanmiyur,1.0
Ramapuram,Thu,16:00-16:30,54,Thiruvanmiyur,1.0
Porur,Wed,10:00-10:30,25,Vadapalani,0.3603776496987333
Porur,Wed,10:00-10:30,25,Thiruvanmiyur,0.3540783905946222
Porur,Wed,10:00-10:30,25,Broadway,0.2855439597066445
Valasaravakkam,Mon,21:00-21:30,120,Vadapalani,0.30865329865064556
Valasaravakkam,Mon,21:00-21:30,120,Broadway,0.6913467013493544
Iyyappanthangal,Mon,17:00-17:30,54,Vadapalani,0.24746028545820895
Iyyappanthangal,Mon,17:00-17:30,54,Thiruvanmiyur,0.50978259130908
Iyyappanthangal,Mon,17:00-17:30,54,Broadway,0.242757123232711
Porur,Fri,12:00-12:30,30,Vadapalani,0.3109786652380518
Porur,Fri,12:00-12:30,30,Thiruvanmiyur,0.430361195906137
Porur,Fri,12:00-12:30,30,Broadway,0.2586601388558112
Ramapuram,Mon,21:00-21:30,31,Thiruvanmiyur,1.0
Ramapuram,Sat,14:00-14:30,106,Thiruvanmiyur,1.0
Valasaravakkam,Fri,11:00-11:30,78,Vadapalani,0.514807942993353
Valasaravakkam,Fri,11:00-11:30,78,Broadway,0.485192057006647
Ramapuram,Tue,14:30-15:00,43,Thiruvanmiyur,1.0
Ramapuram,Tue,14:30-15:00,104,Thiruvanmiyur,1.0
Porur,Mon,14:00-14:30,120,Vadapalani,0.27314039931500517
Porur,Mon,14:00-14:30,120,Thiruvanmiyur,0.4517101121589804
Porur,Mon,14:00-14:30,120,Broadway,0.2751494885260143
Ramapuram,Fri,17:00-17:30,32,Thiruvanmiyur,1.0
Ramapuram,Thu,15:30-16:00,120,Thiruvanmiyur,1.0
Ramapuram,Fri,17:00-17:30,63,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,18:00-18:30,83,Vadapalani,0.2195045441436685
Iyyappanthangal,Wed,18:00-18:30,83,Thiruvanmiyur,0.49339806875770814
Iyyappanthangal,Wed,18:00-18:30,83,Broadway,0.28709738709862337
Iyyappanthangal,Sat,21:30-22:00,75,Vadapalani,0.2630965157439002
Iyyappanthangal,Sat,21:30-22:00,75,Thiruvanmiyur,0.4527974560398269
Iyyappanthangal,Sat,21:30-22:00,75,Broadway,0.284106028216273
Porur,Wed,07:30-08:00,59,Vadapalani,0.6165945814953782
Porur,Wed,07:30-08:00,59,Thiruvanmiyur,0.22492960977170492
Porur,Wed,07:30-08:00,59,Broadway,0.15847580873291692
Porur,Tue,16:30-17:00,63,Vadapalani,0.2541946919135355
Porur,Tue,16:30-17:00,63,Thiruvanmiyur,0.5464104589237829
Porur,Tue,16:30-17:00,63,Broadway,0.1993948491626817
Iyyappanthangal,Tue,09:30-10:00,65,Vadapalani,0.5843917122027373
Iyyappanthangal,Tue,09:30-10:00,65,Thiruvanmiyur,0.27249597109731033
Iyyappanthangal,Tue,09:30-10:00,65,Broadway,0.14311231669995236
Valasaravakkam,Fri,16:30-17:00,45,Vadapalani,0.37881572019074994
Valasaravakkam,Fri,16:30-17:00,45,Broadway,0.6211842798092501
Iyyappanthangal,Sat,17:00-17:30,47,Vadapalani,0.2670484369061356
Iyyappanthangal,Sat,17:00-17:30,47,Thiruvanmiyur,0.5192051022233201
Iyyappanthangal,Sat,17:00-17:30,47,Broadway,0.21374646087054427
Porur,Mon,07:30-08:00,56,Vadapalani,0.645620088115403
Porur,Mon,07:30-08:00,56,Thiruvanmiyur,0.23654384603300532
Porur,Mon,07:30-08:00,56,Broadway,0.11783606585159169
Valasaravakkam,Mon,14:30-15:00,79,Vadapalani,0.4355550049886657
Valasaravakkam,Mon,14:30-15:00,79,Broadway,0.5644449950113343
Porur,Wed,17:00-17:30,56,Vadapalani,0.2727939928122473
Porur,Wed,17:00-17:30,56,Thiruvanmiyur,0.4485539610213798
Porur,Wed,17:00-17:30,56,Broadway,0.27865204616637296
Ramapuram,Wed,20:00-20:30,47,Thiruvanmiyur,1.0
Valasaravakkam,Mon,08:00-08:30,32,Vadapalani,0.6308226107835608
Valasaravakkam,Mon,08:00-08:30,32,Broadway,0.3691773892164391
Ramapuram,Fri,12:30-13:00,38,Thiruvanmiyur,1.0
Porur,Wed,20:30-21:00,44,Vadapalani,0.2255685966518777
Porur,Wed,20:30-21:00,44,Thiruvanmiyur,0.5158054126783249
Porur,Wed,20:30-21:00,44,Broadway,0.2586259906697974
Ramapuram,Sat,16:30-17:00,39,Thiruvanmiyur,1.0
Porur,Sun,09:30-10:00,108,Vadapalani,0.6295147433375784
Porur,Sun,09:30-10:00,108,Thiruvanmiyur,0.262094210019727
Porur,Sun,09:30-10:00,108,Broadway,0.10839104664269456
Ramapuram,Sat,06:00-06:30,107,Thiruvanmiyur,1.0
Porur,Wed,18:30-19:00,118,Vadapalani,0.30030378156501925
Porur,Wed,18:30-19:00,118,Thiruvanmiyur,0.4624542041823328
Porur,Wed,18:30-19:00,118,Broadway,0.23724201425264796
Porur,Sat,17:30-18:00,47,Vadapalani,0.11675166856012728
Porur,Sat,17:30-18:00,47,Thiruvanmiyur,0.5238228612252211
Porur,Sat,17:30-18:00,47,Broadway,0.3594254702146516
Iyyappanthangal,Wed,16:30-17:00,62,Vadapalani,0.26229737642121215
Iyyappanthangal,Wed,16:30-17:00,62,Thiruvanmiyur,0.5394971727246489
Iyyappanthangal,Wed,16:30-17:00,62,Broadway,0.19820545085413893
Iyyappanthangal,Tue,17:00-17:30,85,Vadapalani,0.2364163618921308
Iyyappanthangal,Tue,17:00-17:30,85,Thiruvanmiyur,0.5386931660799222
Iyyappanthangal,Tue,17:00-17:30,85,Broadway,0.22489047202794699
Porur,Sat,06:00-06:30,20,Vadapalani,0.6281370086356488
Porur,Sat,06:00-06:30,20,Thiruvanmiyur,0.2633775222963161
Porur,Sat,06:00-06:30,20,Broadway,0.10848546906803498
Ramapuram,Fri,18:30-19:00,42,Thiruvanmiyur,1.0
Valasaravakkam,Tue,14:00-14:30,79,Vadapalani,0.38142899568157695
Valasaravakkam,Tue,14:00-14:30,79,Broadway,0.618571004318423
Ramapuram,Sun,14:00-14:30,93,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,06:00-06:30,106,Vadapalani,0.5966225770612066
Iyyappanthangal,Wed,06:00-06:30,106,Thiruvanmiyur,0.2736962939185494
Iyyappanthangal,Wed,06:00-06:30,106,Broadway,0.12968112902024403
Porur,Fri,19:30-20:00,38,Vadapalani,0.2232124212751299
Porur,Fri,19:30-20:00,38,Thiruvanmiyur,0.49870752030662263
Porur,Fri,19:30-20:00,38,Broadway,0.27808005841824746
Iyyappanthangal,Mon,13:30-14:00,89,Vadapalani,0.23363511595409836
Iyyappanthangal,Mon,13:30-14:00,89,Thiruvanmiyur,0.34062795510196764
Iyyappanthangal,Mon,13:30-14:00,89,Broadway,0.42573692894393395
Porur,Sat,11:30-12:00,45,Vadapalani,0.3444672709626234
Porur,Sat,11:30-12:00,45,Thiruvanmiyur,0.3272659213752883
Porur,Sat,11:30-12:00,45,Broadway,0.3282668076620883
Ramapuram,Sun,06:00-06:30,88,Thiruvanmiyur,1.0
Porur,Thu,16:30-17:00,75,Vadapalani,0.23705479404052474
Porur,Thu,16:30-17:00,75,Thiruvanmiyur,0.5087629491897295
Porur,Thu,16:30-17:00,75,Broadway,0.2541822567697458
Porur,Wed,09:00-09:30,55,Vadapalani,0.5629774813024823
Porur,Wed,09:00-09:30,55,Thiruvanmiyur,0.2798743553877934
Porur,Wed,09:00-09:30,55,Broadway,0.15714816330972434
Iyyappanthangal,Sun,16:30-17:00,27,Vadapalani,0.334318462755222
Iyyappanthangal,Sun,16:30-17:00,27,Thiruvanmiyur,0.4163120447871052
Iyyappanthangal,Sun,16:30-17:00,27,Broadway,0.24936949245767284
Iyyappanthangal,Sat,16:30-17:00,38,Vadapalani,0.18764236816410948
Iyyappanthangal,Sat,16:30-17:00,38,Thiruvanmiyur,0.5758643895361655
Iyyappanthangal,Sat,16:30-17:00,38,Broadway,0.23649324229972504
Iyyappanthangal,Wed,14:30-15:00,30,Vadapalani,0.3056106972169408
Iyyappanthangal,Wed,14:30-15:00,30,Thiruvanmiyur,0.3595275726047072
Iyyappanthangal,Wed,14:30-15:00,30,Broadway,0.334861730178352
Iyyappanthangal,Thu,13:00-13:30,94,Vadapalani,0.34889171867498453
Iyyappanthangal,Thu,13:00-13:30,94,Thiruvanmiyur,0.3812666353228892
Iyyappanthangal,Thu,13:00-13:30,94,Broadway,0.26984164600212623
